sample_ID,filetype,filename,path,data_type,production,coverage,deepconsensus_coverage,deepconsensus_filename,deepconsensus_path,ccs_algorithm,DeepConsensus_version,study,title,accession,bioproject_accession,biosample_accession,design_description,notes,generator_contact,generator_facility,library_ID,library_strategy,library_source,library_selection,library_layout,shear_method,size_selection,platform,instrument_model,seq_plate_chemistry_version,polymerase_version,total_reads,total_bp,total_Gbp,mean,min,max,N25,N50,N75,quartile_25,quartile_50,quartile_75,ntsm_score,MM_tag,primrose_filename,check,delta,sample_id,working_path,output_name,upload_path
HG02071,bam,m54329U_210507_224951-bc1011_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02071/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1011_BAK8A_OA.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,1.0,1.32,HG02071.m54329U_210507_224951.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02071/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02071.m54329U_210507_224951.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR18158591,PRJNA701308,SAMN26267380,HiFi sequencing of 22kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG02071a.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,147915,3026195060,3.03,20459,769.0,42220.0,17858,20494,23946,17306,19625,22805,,True,m54329U_210507_224951-bc1011_BAK8A_OA.5mc.hifi_reads.bam,True,33,HG02071-m54329U_210507_224951-bc1011_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02071/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1011_BAK8A_OA.hifi_reads.bam,m54329U_210507_224951-bc1011_BAK8A_OA.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG02071-m54329U_210507_224951-bc1011_BAK8A_OA.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/7987bdf4-f8d4-49d4-b7a0-fc8423a75b5a/m54329U_210507_224951-bc1011_BAK8A_OA.fixed_kinetics.hifi_reads.bam
HG02074,bam,m54329U_210507_224951-bc1010_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02074/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1010_BAK8A_OA.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,1.0,1.35,HG02074.m54329U_210507_224951.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02074/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02074.m54329U_210507_224951.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR18158593,PRJNA701308,SAMN26267381,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG02074a.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,174993,3174472950,3.17,18140,122.0,45596.0,15736,18325,21635,15121,17428,20473,,True,m54329U_210507_224951-bc1010_BAK8A_OA.5mc.hifi_reads.bam,True,34,HG02074-m54329U_210507_224951-bc1010_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02074/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1010_BAK8A_OA.hifi_reads.bam,m54329U_210507_224951-bc1010_BAK8A_OA.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG02074-m54329U_210507_224951-bc1010_BAK8A_OA.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/a9dc8a27-5cc2-4711-b70e-63a4b9db39e1/m54329U_210507_224951-bc1010_BAK8A_OA.fixed_kinetics.hifi_reads.bam
HG03942,bam,m54329U_210507_224951-bc1017_BAK8B_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03942/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1017_BAK8B_OA.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,0.9,1.28,HG03942.m54329U_210507_224951.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG03942/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03942.m54329U_210507_224951.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR18158599,PRJNA701308,SAMN26267387,HiFi sequencing of 21kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG03942a.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,147995,2941012697,2.94,19872,142.0,45692.0,17301,20000,23516,16690,19090,22312,,True,m54329U_210507_224951-bc1017_BAK8B_OA.5mc.hifi_reads.bam,True,34,HG03942-m54329U_210507_224951-bc1017_BAK8B_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG03942/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1017_BAK8B_OA.hifi_reads.bam,m54329U_210507_224951-bc1017_BAK8B_OA.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG03942-m54329U_210507_224951-bc1017_BAK8B_OA.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/1cda1d2e-80f7-4e3d-84f3-53bbbef874ce/m54329U_210507_224951-bc1017_BAK8B_OA.fixed_kinetics.hifi_reads.bam
HG04204,bam,m54329U_210507_224951-bc1003_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1003_BAK8A_OA.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,1.2,1.58,HG04204.m54329U_210507_224951.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG04204/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG04204.m54329U_210507_224951.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR18158603,PRJNA701308,SAMN26267390,HiFi sequencing of 24kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG04204.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,189916,3674050040,3.67,19345,552.0,48819.0,16934,19409,22632,16436,18608,21607,,True,m54329U_210507_224951-bc1003_BAK8A_OA.5mc.hifi_reads.bam,True,34,HG04204-m54329U_210507_224951-bc1003_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1003_BAK8A_OA.hifi_reads.bam,m54329U_210507_224951-bc1003_BAK8A_OA.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG04204-m54329U_210507_224951-bc1003_BAK8A_OA.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/64df31cf-da7e-48ac-9bad-b6708eab1654/m54329U_210507_224951-bc1003_BAK8A_OA.fixed_kinetics.hifi_reads.bam
HG04228,bam,m54329U_210507_224951-bc1008_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG04228/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1008_BAK8A_OA.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,1.1,1.46,HG04228.m54329U_210507_224951.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG04228/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG04228.m54329U_210507_224951.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR18158583,PRJNA701308,SAMN26267391,HiFi sequencing of 24kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG04228a.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,169644,3359403014,3.36,19802,573.0,50556.0,17205,19981,23533,16563,19003,22307,,True,m54329U_210507_224951-bc1008_BAK8A_OA.5mc.hifi_reads.bam,True,34,HG04228-m54329U_210507_224951-bc1008_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG04228/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1008_BAK8A_OA.hifi_reads.bam,m54329U_210507_224951-bc1008_BAK8A_OA.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG04228-m54329U_210507_224951-bc1008_BAK8A_OA.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/4b207e01-1072-48a8-9a13-4bb614577d67/m54329U_210507_224951-bc1008_BAK8A_OA.fixed_kinetics.hifi_reads.bam
HG02135,bam,m54329U_210615_233707-bc1009_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02135/raw_data/PacBio_HiFi/m54329U_210615_233707-bc1009_BAK8A_OA.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,6.5,7.8,HG02135.m54329U_210615_233707.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02135/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02135.m54329U_210615_233707.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR18158584,PRJNA701308,SAMN26267392,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG02135a.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,1140779,20107735346,20.11,17626,122.0,52606.0,15220,17751,21043,14644,16847,19859,,True,m54329U_210615_233707-bc1009_BAK8A_OA.5mc.hifi_reads.bam,True,34,HG02135-m54329U_210615_233707-bc1009_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02135/raw_data/PacBio_HiFi/m54329U_210615_233707-bc1009_BAK8A_OA.hifi_reads.bam,m54329U_210615_233707-bc1009_BAK8A_OA.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG02135-m54329U_210615_233707-bc1009_BAK8A_OA.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/77f77dcb-aa3f-41d0-a550-048a9d3feb85/m54329U_210615_233707-bc1009_BAK8A_OA.fixed_kinetics.hifi_reads.bam
HG04204,bam,m54329U_210514_222517-bc1003_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210514_222517-bc1003_BAK8A_OA.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,9.0,11.4,HG04204.m54329U_210514_222517.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG04204/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG04204.m54329U_210514_222517.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR18158603,PRJNA701308,SAMN26267390,HiFi sequencing of 24kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG04204.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,1440144,27879875624,27.88,19359,59.0,52568.0,16942,19438,22667,16424,18624,21632,,True,m54329U_210514_222517-bc1003_BAK8A_OA.5mc.hifi_reads.bam,True,33,HG04204-m54329U_210514_222517-bc1003_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210514_222517-bc1003_BAK8A_OA.hifi_reads.bam,m54329U_210514_222517-bc1003_BAK8A_OA.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG04204-m54329U_210514_222517-bc1003_BAK8A_OA.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/969f1f9f-07b7-4c5e-936c-2fdbeacb084f/m54329U_210514_222517-bc1003_BAK8A_OA.fixed_kinetics.hifi_reads.bam
HG02135,bam,m54329U_210507_224951-bc1009_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02135/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1009_BAK8A_OA.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,0.9,1.22,HG02135.m54329U_210507_224951.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG02135/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02135.m54329U_210507_224951.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR18158584,PRJNA701308,SAMN26267392,HiFi sequencing of 20kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG02135a.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,157627,2868292075,2.87,18196,1129.0,48978.0,15772,18430,21760,15126,17489,20600,,True,m54329U_210507_224951-bc1009_BAK8A_OA.5mc.hifi_reads.bam,True,33,HG02135-m54329U_210507_224951-bc1009_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG02135/raw_data/PacBio_HiFi/m54329U_210507_224951-bc1009_BAK8A_OA.hifi_reads.bam,m54329U_210507_224951-bc1009_BAK8A_OA.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG02135-m54329U_210507_224951-bc1009_BAK8A_OA.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/9057c3cd-7528-44ab-b8ad-c7dd0a611c0f/m54329U_210507_224951-bc1009_BAK8A_OA.fixed_kinetics.hifi_reads.bam
HG04204,bam,m54329U_210517_210109-bc1003_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210517_210109-bc1003_BAK8A_OA.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,8.1,10.51,HG04204.m54329U_210517_210109.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG04204/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG04204.m54329U_210517_210109.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR18158603,PRJNA701308,SAMN26267390,HiFi sequencing of 24kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG04204.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,1290942,24982993730,24.98,19352,287.0,54149.0,16962,19431,22592,16456,18640,21590,,True,m54329U_210517_210109-bc1003_BAK8A_OA.5mc.hifi_reads.bam,True,34,HG04204-m54329U_210517_210109-bc1003_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210517_210109-bc1003_BAK8A_OA.hifi_reads.bam,m54329U_210517_210109-bc1003_BAK8A_OA.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG04204-m54329U_210517_210109-bc1003_BAK8A_OA.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/a84352cc-262e-48ae-9045-b95413a7a746/m54329U_210517_210109-bc1003_BAK8A_OA.fixed_kinetics.hifi_reads.bam
HG04204,bam,m54329U_210519_065152-bc1003_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210519_065152-bc1003_BAK8A_OA.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,10.0,12.02,HG04204.m54329U_210519_065152.dc.q20.fastq.gz,s3://human-pangenomics/submissions/B4B0B5DC-5FD5-42D5-8434-10DEF7D99E98--HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run/HG04204/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG04204.m54329U_210519_065152.dc.q20.fastq.gz,6.0.0,,SRP305758,,SRR18158603,PRJNA701308,SAMN26267390,HiFi sequencing of 24kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG04204.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,1579943,30994485468,30.99,19617,62.0,55860.0,17171,19759,23019,16614,18916,21983,,True,m54329U_210519_065152-bc1003_BAK8A_OA.5mc.hifi_reads.bam,True,29,HG04204-m54329U_210519_065152-bc1003_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210519_065152-bc1003_BAK8A_OA.hifi_reads.bam,m54329U_210519_065152-bc1003_BAK8A_OA.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG04204-m54329U_210519_065152-bc1003_BAK8A_OA.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/ef4a7f8b-82d0-42ff-9d78-dd60322b1136/m54329U_210519_065152-bc1003_BAK8A_OA.fixed_kinetics.hifi_reads.bam
HG04204,bam,m54329U_210520_213459-bc1003_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210520_213459-bc1003_BAK8A_OA.hifi_reads.bam,unaligned reads,UW_HPRC_HiFi_Y2,10.4,,,,6.0.0,,SRP305758,,SRR18158603,PRJNA701308,SAMN26267390,HiFi sequencing of 24kb fractionated gDNA,,kmiyamot@uw.edu,University of Washington,HG04204.HFSS,WGS,GENOMIC,size fractionation,single,Megaruptor 3,PippinHT,PACBIO_SMRT,Sequel II,C2,P2.2,1634946,32264696883,32.26,19734,122.0,57880.0,17264,19894,23179,16694,19036,22131,,True,m54329U_210520_213459-bc1003_BAK8A_OA.5mc.hifi_reads.bam,True,34,HG04204-m54329U_210520_213459-bc1003_BAK8A_OA.hifi_reads.bam,s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m54329U_210520_213459-bc1003_BAK8A_OA.hifi_reads.bam,m54329U_210520_213459-bc1003_BAK8A_OA.fixed_kinetics.hifi_reads.bam,/private/groups/hprc/human-pangenomics/r2-limma-patch/trim_hifi_barcode_kinetics/HG04204-m54329U_210520_213459-bc1003_BAK8A_OA.hifi_reads.bam/analysis/trim_hifi_kinetics_outputs/82562133-4e18-4401-b8b3-81c8c8454442/m54329U_210520_213459-bc1003_BAK8A_OA.fixed_kinetics.hifi_reads.bam
