filename,filetype,sample_ID,biosample_accession,library_ID,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,shear_method,size_selection,seq_kit,basecaller,basecaller_version,basecaller_model,generator_facility,generator_contact,path,ntsm_score,read_N50,total_Gbp,coverage,100kb+,200kb+,300kb+,400kb+,500kb+,1Mb+,whales,accession,study,bioproject_accession,production,sequencing_chemistry
11_14_23_R1041_HPRC_HG03874_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,HG03874,SAMN41021625,11_14_23_R1041_HPRC_HG03874_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03874/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_14_23_R1041_HPRC_HG03874_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.548098,70428,11.87,3.6,1.17,0.23,0.05,0.01,0.0,0.0,0,SRR29497540,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_14_23_R1041_HPRC_HG03874_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,HG03874,SAMN41021625,11_14_23_R1041_HPRC_HG03874_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03874/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_14_23_R1041_HPRC_HG03874_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.442296,63796,56.5,17.12,5.0,0.99,0.22,0.05,0.02,0.0,2,SRR29497539,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_14_23_R1041_HPRC_HG03874_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,HG03874,SAMN41021625,11_14_23_R1041_HPRC_HG03874_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03874/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_14_23_R1041_HPRC_HG03874_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.439966,70570,66.33,20.1,6.57,1.33,0.29,0.07,0.02,0.0,2,SRR29497538,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
01_23_24_R1041_HPRC_HG03874_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,HG03874,SAMN41021625,01_23_24_R1041_HPRC_HG03874_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03874/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_23_24_R1041_HPRC_HG03874_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.416543,94515,80.36,24.35,11.49,3.19,0.59,0.08,0.02,0.0,1,SRR29497537,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
09_12_23_R1041_HPRC_NA18508_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA18508,SAMN41021626,09_12_23_R1041_HPRC_NA18508_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18508/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_12_23_R1041_HPRC_NA18508_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.40127,101951,78.85,23.89,12.19,3.71,0.86,0.16,0.03,0.0,3,SRR29497536,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
09_12_23_R1041_HPRC_NA18508_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA18508,SAMN41021626,09_12_23_R1041_HPRC_NA18508_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18508/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_12_23_R1041_HPRC_NA18508_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.416532,106946,93.66,28.38,15.17,4.86,1.16,0.23,0.05,0.0,3,SRR29497535,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
09_12_23_R1041_HPRC_NA18508_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA18508,SAMN41021626,09_12_23_R1041_HPRC_NA18508_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18508/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_12_23_R1041_HPRC_NA18508_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.396002,107595,90.52,27.43,14.76,4.67,1.12,0.21,0.04,0.0,1,SRR29497534,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_NA18952_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA18952,SAMN41021621,11_28_23_R1041_HPRC_NA18952_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18952/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA18952_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.426645,76378,87.38,26.48,9.5,1.85,0.27,0.04,0.01,0.0,0,SRR29497533,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_NA18952_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA18952,SAMN41021621,11_28_23_R1041_HPRC_NA18952_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18952/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA18952_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.410509,77524,84.13,25.49,9.36,1.86,0.27,0.04,0.01,0.0,2,SRR29497532,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_NA18952_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA18952,SAMN41021621,11_28_23_R1041_HPRC_NA18952_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18952/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA18952_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.360149,74943,79.49,24.09,8.42,1.61,0.23,0.04,0.01,0.0,1,SRR29497329,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_14_23_R1041_HPRC_NA19909_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA19909,SAMN41021607,11_14_23_R1041_HPRC_NA19909_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA19909/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_14_23_R1041_HPRC_NA19909_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.449297,75859,81.39,24.66,8.89,1.94,0.41,0.09,0.02,0.0,2,SRR29497328,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_14_23_R1041_HPRC_NA19909_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA19909,SAMN41021607,11_14_23_R1041_HPRC_NA19909_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA19909/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_14_23_R1041_HPRC_NA19909_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.469983,73198,94.39,28.6,9.81,1.99,0.4,0.09,0.02,0.0,0,SRR29497426,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_14_23_R1041_HPRC_NA19909_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA19909,SAMN41021607,11_14_23_R1041_HPRC_NA19909_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA19909/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_14_23_R1041_HPRC_NA19909_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.421531,66734,87.82,26.61,8.4,1.78,0.39,0.09,0.02,0.0,2,SRR29497425,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_HG01786_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,HG01786,SAMN41021633,11_28_23_R1041_HPRC_HG01786_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG01786/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_HG01786_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.444648,71560,65.02,19.7,6.27,0.94,0.1,0.01,0.0,0.0,0,SRR29497324,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_HG01786_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,HG01786,SAMN41021633,11_28_23_R1041_HPRC_HG01786_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG01786/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_HG01786_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.401818,69151,107.46,32.56,9.78,1.33,0.14,0.02,0.0,0.0,0,SRR29497323,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_HG01786_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,HG01786,SAMN41021633,11_28_23_R1041_HPRC_HG01786_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG01786/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_HG01786_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.385399,63397,91.29,27.66,7.42,1.02,0.11,0.01,0.0,0.0,2,SRR29497322,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
01_23_24_R1041_HPRC_HG00290_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,HG00290,SAMN41021639,01_23_24_R1041_HPRC_HG00290_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG00290/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_23_24_R1041_HPRC_HG00290_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.411656,79821,85.86,26.02,10.26,2.62,0.53,0.09,0.02,0.0,0,SRR29497319,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_7_23_R1041_HPRC_HG00290_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,HG00290,SAMN41021639,11_7_23_R1041_HPRC_HG00290_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG00290/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_7_23_R1041_HPRC_HG00290_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.436609,76644,46.73,14.16,5.19,1.02,0.14,0.02,0.0,0.0,0,SRR29497318,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_7_23_R1041_HPRC_HG00290_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,HG00290,SAMN41021639,11_7_23_R1041_HPRC_HG00290_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG00290/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_7_23_R1041_HPRC_HG00290_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.436366,77222,52.64,15.95,5.89,1.17,0.15,0.02,0.0,0.0,0,SRR29497317,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
01_23_24_R1041_HPRC_HG00290_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,HG00290,SAMN41021639,01_23_24_R1041_HPRC_HG00290_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG00290/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_23_24_R1041_HPRC_HG00290_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.379493,78490,73.82,22.37,8.56,1.96,0.33,0.05,0.01,0.0,0,SRR29497316,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_7_23_R1041_HPRC_HG00290_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,HG00290,SAMN41021639,11_7_23_R1041_HPRC_HG00290_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG00290/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_7_23_R1041_HPRC_HG00290_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.443038,75479,52.02,15.76,5.66,1.09,0.14,0.02,0.0,0.0,0,SRR29497315,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_24_23_R1041_HPRC_NA18505_4_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA18505,SAMN41021643,10_24_23_R1041_HPRC_NA18505_4,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18505/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA18505_4_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.543864,60516,18.28,5.54,1.45,0.22,0.03,0.01,0.0,0.0,2,SRR29497314,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_24_23_R1041_HPRC_NA18505_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA18505,SAMN41021643,10_24_23_R1041_HPRC_NA18505_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18505/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA18505_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.437963,50258,79.28,24.02,4.89,0.7,0.11,0.02,0.01,0.0,0,SRR29497313,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_24_23_R1041_HPRC_NA18505_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA18505,SAMN41021643,10_24_23_R1041_HPRC_NA18505_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18505/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA18505_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.439716,52438,110.39,33.45,7.05,0.99,0.15,0.03,0.01,0.0,0,SRR29497312,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_24_23_R1041_HPRC_NA18505_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA18505,SAMN41021643,10_24_23_R1041_HPRC_NA18505_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18505/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_24_23_R1041_HPRC_NA18505_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.453413,53532,57.48,17.42,3.79,0.54,0.08,0.02,0.0,0.0,0,SRR29497311,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_NA20346_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA20346,SAMN41021609,11_28_23_R1041_HPRC_NA20346_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA20346/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA20346_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.4543,71717,98.54,29.86,9.61,1.43,0.17,0.03,0.01,0.0,0,SRR29497430,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_NA20346_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA20346,SAMN41021609,11_28_23_R1041_HPRC_NA20346_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA20346/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA20346_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.43001,67294,99.54,30.16,8.84,1.24,0.14,0.02,0.01,0.0,0,SRR29497428,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_NA20346_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA20346,SAMN41021609,11_28_23_R1041_HPRC_NA20346_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA20346/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA20346_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.510291,72313,35.89,10.88,3.53,0.52,0.06,0.01,0.01,0.0,4,SRR29497427,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_NA20346_4_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA20346,SAMN41021609,11_28_23_R1041_HPRC_NA20346_4,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA20346/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA20346_4_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.436599,65177,54.29,16.45,4.51,0.5,0.04,0.01,0.0,0.0,0,SRR29497615,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
12_12_23_R1041_HPRC_NA21093_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,NA21093,SAMN41021627,12_12_23_R1041_HPRC_NA21093_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA21093/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA21093_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.384645,68184,56.21,17.03,5.21,0.67,0.04,0.01,0.0,0.0,0,SRR29497618,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
