DeepConsensus_version,MM_tag,N25,N50,N75,accession,bioproject_accession,biosample_accession,ccs_algorithm,coverage,data_type,design_description,filename,filetype,generator_contact,generator_facility,instrument_model,library_ID,library_layout,library_selection,library_source,library_strategy,max,mean,min,notes,ntsm_score,path,platform,polymerase_version,production,quartile_25,quartile_50,quartile_75,sample_ID,seq_plate_chemistry_version,shear_method,size_selection,study,title,total_Gbp,total_bp,total_reads,deepconsensus_file,deepconsensus_path,deepconsensus_coverage
,1.0,18178,20893,24415,SRR29483087,PRJNA701308,SAMN33758800,v7.0.0,21.3,unaligned reads,HiFi sequencing of 23kb fractionated gDNA,m84046_230517_211630_s4.hifi_reads.bc2052.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG20752.HFSS_m84046_230517_211630_s4,single,size fractionation,GENOMIC,WGS,59161.0,20759,295.0,,0.511534,s3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_HiFi/m84046_230517_211630_s4.hifi_reads.bc2052.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,17598,19991,23277,NA20752,C1,Megaruptor 3,Pippin HT,SRR13684290,,66.15,66145642174,3186209,,,
,1.0,17513,20548,24391,SRR29483073,PRJNA701308,SAMN33758792,v7.0.0,3.0,unaligned reads,HiFi sequencing of 25kb fractionated gDNA,m84046_230623_210640_s1.hifi_reads.bc2019.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG03139.HFSS_m84046_230623_210640_s1,single,size fractionation,GENOMIC,WGS,53529.0,20305,576.0,,0.678972,s3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_HiFi/m84046_230623_210640_s1.hifi_reads.bc2019.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,16759,19438,22972,HG03139,C1,Megaruptor 3,Pippin HT,SRR13684290,,9.2,9203503033,453258,,,
,1.0,17994,21265,25337,SRR29483267,PRJNA701308,SAMN33758792,v7.0.0,9.6,unaligned reads,HiFi sequencing of 25kb fractionated gDNA,m84046_230602_220440_s3.hifi_reads.bc2019.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG03139.HFSS_m84046_230602_220440_s3,single,size fractionation,GENOMIC,WGS,65959.0,20902,373.0,,0.553929,s3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_HiFi/m84046_230602_220440_s3.hifi_reads.bc2019.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,17129,20033,23812,HG03139,C1,Megaruptor 3,Pippin HT,SRR13684290,,29.66,29658674895,1418934,,,
,1.0,15796,18026,21068,SRR29483239,PRJNA701308,SAMN26267379,v7.0.0,21.6,unaligned reads,HiFi sequencing of 21kb fractionated gDNA,m84046_230720_182350_s1.hifi_reads.bc2005.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG01346.HFSS2_m84046_230720_182350_s1,single,size fractionation,GENOMIC,WGS,68536.0,17967,76.0,,0.525072,s3://human-pangenomics/working/HPRC/HG01346/raw_data/PacBio_HiFi/m84046_230720_182350_s1.hifi_reads.bc2005.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,15338,17299,20105,HG01346,C1,Megaruptor 3,Pippin HT,SRR13684290,,67.03,67031281657,3730708,,,
,1.0,17745,20525,24244,SRR29483147,PRJNA701308,SAMN33758782,v7.0.0,6.0,unaligned reads,HiFi sequencing of 26kb fractionated gDNA,m84046_230719_001055_s4.hifi_reads.bc2061.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG01074.HFSS3_m84046_230719_001055_s4,single,size fractionation,GENOMIC,WGS,56330.0,20450,270.0,,0.615369,s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/m84046_230719_001055_s4.hifi_reads.bc2061.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,17126,19537,22909,HG01074,C1,Megaruptor 3,Pippin HT,SRR13684290,,18.47,18474875553,903402,,,
,1.0,17727,20515,24254,SRR29483186,PRJNA701308,SAMN33758782,v7.0.0,11.8,unaligned reads,HiFi sequencing of 26kb fractionated gDNA,m84046_230712_231732_s2.hifi_reads.bc2061.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG01074.HFSS3_m84046_230712_231732_s2,single,size fractionation,GENOMIC,WGS,62885.0,20441,73.0,,0.561826,s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/m84046_230712_231732_s2.hifi_reads.bc2061.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,17105,19521,22903,HG01074,C1,Megaruptor 3,Pippin HT,SRR13684290,,36.58,36576237795,1789356,,,
,1.0,16260,18532,21668,SRR29483197,PRJNA701308,SAMN41021654,v7.0.0,6.7,unaligned reads,HiFi sequencing of 22kb fractionated gDNA,m84046_230712_231732_s2.hifi_reads.bc2048.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00350.HFSS_m84046_230712_231732_s2,single,size fractionation,GENOMIC,WGS,52872.0,18551,102.0,,0.560084,s3://human-pangenomics/working/HPRC/HG00350/raw_data/PacBio_HiFi/m84046_230712_231732_s2.hifi_reads.bc2048.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,15806,17792,20634,HG00350,C1,Megaruptor 3,Pippin HT,SRR13684290,,20.63,20631179910,1112115,,,
,1.0,16096,18257,21259,SRR29483185,PRJNA701308,SAMN41021654,v7.0.0,37.8,unaligned reads,HiFi sequencing of 22kb fractionated gDNA,m84046_230703_222200_s3.hifi_reads.bc2048.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00350.HFSS_m84046_230703_222200_s3,single,size fractionation,GENOMIC,WGS,54183.0,18308,101.0,,0.489164,s3://human-pangenomics/working/HPRC/HG00350/raw_data/PacBio_HiFi/m84046_230703_222200_s3.hifi_reads.bc2048.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,15675,17565,20287,HG00350,C1,Megaruptor 3,Pippin HT,SRR13684290,,117.05,117048570883,6393106,,,
,1.0,16087,18236,21243,SRR29483126,PRJNA701308,SAMN41021654,v7.0.0,21.3,unaligned reads,HiFi sequencing of 22kb fractionated gDNA,m84046_230701_000218_s4.hifi_reads.bc2048.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00350.HFSS_m84046_230701_000218_s4,single,size fractionation,GENOMIC,WGS,66787.0,18297,78.0,,0.518953,s3://human-pangenomics/working/HPRC/HG00350/raw_data/PacBio_HiFi/m84046_230701_000218_s4.hifi_reads.bc2048.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,15669,17546,20257,HG00350,C1,Megaruptor 3,Pippin HT,SRR13684290,,65.98,65979378041,3605979,,,
,1.0,17533,21259,26015,SRR29483123,PRJNA701308,SAMN33758783,v7.0.0,5.0,unaligned reads,HiFi sequencing of 30kb fractionated gDNA,m84046_230707_205716_s4.bc2065--bc2065.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG01081.HFSS2_m84046_230707_205716_s4,single,size fractionation,GENOMIC,WGS,65603.0,20767,353.0,,0.604502,s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/m84046_230707_205716_s4.bc2065--bc2065.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,16417,19643,23928,HG01081,C1,Megaruptor 3,Pippin HT,SRR13684290,,15.55,15545477788,748539,,,
,1.0,17382,21006,25610,SRR29483122,PRJNA701308,SAMN33758783,v7.0.0,13.4,unaligned reads,HiFi sequencing of 30kb fractionated gDNA,m84046_230628_210130_s1.bc2065--bc2065.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG01081.HFSS2_m84046_230628_210130_s1,single,size fractionation,GENOMIC,WGS,59312.0,20555,103.0,,0.572646,s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/m84046_230628_210130_s1.bc2065--bc2065.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,16320,19465,23603,HG01081,C1,Megaruptor 3,Pippin HT,SRR13684290,,41.55,41547174663,2021262,,,
,1.0,18042,21259,25330,SRR29483121,PRJNA701308,SAMN33758788,v7.0.0,6.5,unaligned reads,HiFi sequencing of 23kb fractionated gDNA,m84046_230617_040148_s2.hifi_reads.bc2053.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG02922.HFSS2_m84046_230617_040148_s2,single,size fractionation,GENOMIC,WGS,57502.0,20935,172.0,,0.621939,s3://human-pangenomics/working/HPRC/HG02922/raw_data/PacBio_HiFi/m84046_230617_040148_s2.hifi_reads.bc2053.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,17209,20041,23790,HG02922,C1,Megaruptor 3,Pippin HT,SRR13684290,,20.21,20206254963,965182,,,
,1.0,17352,19722,22899,SRR29483120,PRJNA701308,SAMN33758779,v7.0.0,17.9,unaligned reads,HiFi sequencing of 22kb fractionated gDNA,m84046_230628_213236_s2.hifi_reads.bc2051.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00280.HFSS_m84046_230628_213236_s2,single,size fractionation,GENOMIC,WGS,54674.0,19728,165.0,,0.551705,s3://human-pangenomics/working/HPRC/HG00280/raw_data/PacBio_HiFi/m84046_230628_213236_s2.hifi_reads.bc2051.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,16892,18978,21911,HG00280,C1,Megaruptor 3,Pippin HT,SRR13684290,,55.58,55575840201,2816967,,,
,1.0,17419,20184,23860,SRR29483119,PRJNA701308,SAMN17861239,v7.0.0,15.5,unaligned reads,HiFi sequencing of 24kb fractionated gDNA,m84046_230628_175536_s3.hifi_reads.bc2057.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG02559.HFSS_m84046_230628_175536_s3,single,size fractionation,GENOMIC,WGS,66441.0,20045,207.0,,0.559831,s3://human-pangenomics/working/HPRC/HG02559/raw_data/PacBio_HiFi/m84046_230628_175536_s3.hifi_reads.bc2057.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,16797,19190,22545,HG02559,C1,Megaruptor 3,Pippin HT,SRR13684290,,48.11,48112123387,2400146,,,
,1.0,15558,17449,20094,SRR29483118,PRJNA701308,SAMN26267385,v7.0.0,19.6,unaligned reads,HiFi sequencing of 18kb fractionated gDNA,m84046_230707_195504_s2.hifi_reads.default.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG03688.HFSS_b2_m84046_230707_195504_s2,single,size fractionation,GENOMIC,WGS,51499.0,17566,101.0,,0.560587,s3://human-pangenomics/working/HPRC/HG03688/raw_data/PacBio_HiFi/m84046_230707_195504_s2.hifi_reads.default.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,15240,16894,19318,HG03688,C1,Megaruptor 3,Pippin HT,SRR13684290,,60.72,60723310391,3456854,,,
,1.0,20301,23645,28142,SRR29483166,PRJNA701308,SAMN41021639,v7.0.0,19.1,unaligned reads,HiFi sequencing of 30kb fractionated gDNA,m84046_230627_204123_s2.hifi_reads.bc2052.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00290.HFSS_m84046_230627_204123_s2,single,size fractionation,GENOMIC,WGS,70791.0,23446,71.0,,0.5487,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_204123_s2.hifi_reads.bc2052.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,19471,22398,26424,HG00290,C1,Megaruptor 3,Pippin HT,SRR13684290,,59.21,59212119276,2525417,,,
,1.0,20100,23348,27768,SRR29483165,PRJNA701308,SAMN41021639,v7.0.0,15.8,unaligned reads,HiFi sequencing of 30kb fractionated gDNA,m84046_230623_203534_s4.hifi_reads.bc2052.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00290.HFSS_m84046_230623_203534_s4,single,size fractionation,GENOMIC,WGS,76067.0,23190,81.0,,0.540669,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230623_203534_s4.hifi_reads.bc2052.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,19302,22141,26079,HG00290,C1,Megaruptor 3,Pippin HT,SRR13684290,,48.93,48925804619,2109741,,,
,1.0,20231,23502,27916,SRR29483113,PRJNA701308,SAMN41021639,v7.0.0,16.8,unaligned reads,HiFi sequencing of 30kb fractionated gDNA,m84046_230627_201017_s1.hifi_reads.bc2052.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00290.HFSS_m84046_230627_201017_s1,single,size fractionation,GENOMIC,WGS,65547.0,23319,95.0,,0.557099,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_201017_s1.hifi_reads.bc2052.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,19421,22295,26247,HG00290,C1,Megaruptor 3,Pippin HT,SRR13684290,,52.13,52132844954,2235593,,,
,1.0,19901,23010,27163,SRR29483112,PRJNA701308,SAMN41021639,v7.0.0,8.0,unaligned reads,HiFi sequencing of 30kb fractionated gDNA,m84046_230630_233157_s3.bc2052--bc2052.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00290.HFSS_m84046_230630_233157_s3,single,size fractionation,GENOMIC,WGS,61418.0,22851,248.0,,0.588706,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230630_233157_s3.bc2052--bc2052.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,19152,21892,25649,HG00290,C1,Megaruptor 3,Pippin HT,SRR13684290,,24.71,24710313352,1081336,,,
,1.0,19912,22984,27160,SRR29483111,PRJNA701308,SAMN41021639,v7.0.0,3.6,unaligned reads,HiFi sequencing of 30kb fractionated gDNA,m84046_230712_224626_s1.hifi_reads.bc2052.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00290.HFSS_m84046_230712_224626_s1,single,size fractionation,GENOMIC,WGS,67558.0,22852,299.0,,0.638957,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230712_224626_s1.hifi_reads.bc2052.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,19159,21877,25619,HG00290,C1,Megaruptor 3,Pippin HT,SRR13684290,,11.1,11095310100,485522,,,
,1.0,21149,23887,27366,SRR29483110,PRJNA701308,SAMN41021638,v7.0.0,14.3,unaligned reads,HiFi sequencing of 29kb fractionated gDNA,m84046_230621_231827_s1.hifi_reads.bc2045.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00133.HFSS_m84046_230621_231827_s1,single,size fractionation,GENOMIC,WGS,66619.0,23673,129.0,,0.544246,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_231827_s1.hifi_reads.bc2045.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,20500,23070,26294,HG00133,C1,Megaruptor 3,Pippin HT,SRR13684290,,44.44,44444296421,1877396,,,
,1.0,21024,23704,27160,SRR29483109,PRJNA701308,SAMN41021638,v7.0.0,8.6,unaligned reads,HiFi sequencing of 29kb fractionated gDNA,m84046_230617_043254_s3.hifi_reads.bc2045.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00133.HFSS_m84046_230617_043254_s3,single,size fractionation,GENOMIC,WGS,63763.0,23515,204.0,,0.539217,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230617_043254_s3.hifi_reads.bc2045.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,20391,22908,26092,HG00133,C1,Megaruptor 3,Pippin HT,SRR13684290,,26.57,26568174953,1129803,,,
,1.0,21132,23874,27395,SRR29483108,PRJNA701308,SAMN41021638,v7.0.0,9.7,unaligned reads,HiFi sequencing of 29kb fractionated gDNA,m84046_230617_050400_s4.hifi_reads.bc2045.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00133.HFSS_m84046_230617_050400_s4,single,size fractionation,GENOMIC,WGS,71360.0,23674,496.0,,0.542581,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230617_050400_s4.hifi_reads.bc2045.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,20482,23047,26301,HG00133,C1,Megaruptor 3,Pippin HT,SRR13684290,,30.05,30053356453,1269426,,,
,1.0,19292,21676,25074,SRR29483107,PRJNA701308,SAMN41021638,v7.0.0,7.6,unaligned reads,HiFi sequencing of 27kb fractionated gDNA,m84046_230719_001055_s4.hifi_reads.bc2085.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00133.HFSS2_m84046_230719_001055_s4,single,size fractionation,GENOMIC,WGS,67080.0,21796,96.0,,0.598542,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230719_001055_s4.hifi_reads.bc2085.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,18839,20947,24008,HG00133,C1,Megaruptor 3,Pippin HT,SRR13684290,,23.52,23522900809,1079223,,,
,1.0,21625,24531,28292,SRR29483106,PRJNA701308,SAMN41021638,v7.0.0,10.2,unaligned reads,HiFi sequencing of 29kb fractionated gDNA,m84046_230602_203207_s4.hifi_reads.bc2045.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00133.HFSS_m84046_230602_203207_s4,single,size fractionation,GENOMIC,WGS,72239.0,24306,355.0,,0.571598,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230602_203207_s4.hifi_reads.bc2045.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,20931,23631,27114,HG00133,C1,Megaruptor 3,Pippin HT,SRR13684290,,31.58,31577829326,1299153,,,
,1.0,21210,23986,27519,SRR29483105,PRJNA701308,SAMN41021638,v7.0.0,15.6,unaligned reads,HiFi sequencing of 29kb fractionated gDNA,m84046_230621_234848_s2.hifi_reads.bc2045.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00133.HFSS_m84046_230621_234848_s2,single,size fractionation,GENOMIC,WGS,66274.0,23765,131.0,,0.520236,s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_234848_s2.hifi_reads.bc2045.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,20553,23142,26421,HG00133,C1,Megaruptor 3,Pippin HT,SRR13684290,,48.28,48277281549,2031393,,,
,1.0,17035,19715,23227,SRR29483104,PRJNA701308,SAMN33758796,v7.0.0,8.6,unaligned reads,HiFi sequencing of 23kb fractionated gDNA,m84046_230603_204152_s4.hifi_reads.bc2021.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,NA18522.HFSS_m84046_230603_204152_s4,single,size fractionation,GENOMIC,WGS,54099.0,19590,544.0,,0.5617,s3://human-pangenomics/working/HPRC/NA18522/raw_data/PacBio_HiFi/m84046_230603_204152_s4.hifi_reads.bc2021.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,16418,18792,22005,NA18522,C1,Megaruptor 3,Pippin HT,SRR13684290,,26.51,26512228758,1353337,,,
,1.0,17082,19795,23308,SRR29483174,PRJNA701308,SAMN33758796,v7.0.0,10.3,unaligned reads,HiFi sequencing of 23kb fractionated gDNA,m84046_230531_214232_s2.hifi_reads.bc2021.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,NA18522.HFSS_m84046_230531_214232_s2,single,size fractionation,GENOMIC,WGS,47307.0,19649,262.0,,0.570923,s3://human-pangenomics/working/HPRC/NA18522/raw_data/PacBio_HiFi/m84046_230531_214232_s2.hifi_reads.bc2021.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,16462,18854,22075,NA18522,C1,Megaruptor 3,Pippin HT,SRR13684290,,32.01,32010595867,1629099,,,
,1.0,17374,19401,22208,SRR29483173,PRJNA701308,SAMN41021653,v7.0.0,20.6,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84046_230715_064007_s2.hifi_reads.bc2083.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00344.HFSS2_m84046_230715_064007_s2,single,size fractionation,GENOMIC,WGS,56033.0,19456,85.0,,0.546125,s3://human-pangenomics/working/HPRC/HG00344/raw_data/PacBio_HiFi/m84046_230715_064007_s2.hifi_reads.bc2083.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,17020,18821,21429,HG00344,C1,Megaruptor 3,Pippin HT,SRR13684290,,63.87,63874723531,3282883,,,
,1.0,17300,19273,22021,SRR29483172,PRJNA701308,SAMN41021653,v7.0.0,19.6,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84046_230715_060901_s1.hifi_reads.bc2083.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00344.HFSS2_m84046_230715_060901_s1,single,size fractionation,GENOMIC,WGS,56374.0,19344,122.0,,0.579052,s3://human-pangenomics/working/HPRC/HG00344/raw_data/PacBio_HiFi/m84046_230715_060901_s1.hifi_reads.bc2083.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,16957,18716,21258,HG00344,C1,Megaruptor 3,Pippin HT,SRR13684290,,60.69,60692182063,3137497,,,
,1.0,17342,19345,22120,SRR29483171,PRJNA701308,SAMN41021653,v7.0.0,25.1,unaligned reads,HiFi sequencing of 20kb fractionated gDNA,m84046_230718_233949_s3.hifi_reads.bc2083.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG00344.HFSS2_m84046_230718_233949_s3,single,size fractionation,GENOMIC,WGS,60663.0,19406,103.0,,0.544687,s3://human-pangenomics/working/HPRC/HG00344/raw_data/PacBio_HiFi/m84046_230718_233949_s3.hifi_reads.bc2083.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,16994,18777,21349,HG00344,C1,Megaruptor 3,Pippin HT,SRR13684290,,77.94,77941329750,4016176,,,
,1.0,18188,20858,24325,SRR29483167,PRJNA701308,SAMN33758784,v7.0.0,15.1,unaligned reads,HiFi sequencing of 22kb fractionated gDNA,m84046_230531_221339_s3.hifi_reads.bc2056.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,PG02040.HFSS2_m84046_230531_221339_s3,single,size fractionation,GENOMIC,WGS,58406.0,20593,310.0,,0.566185,s3://human-pangenomics/working/HPRC/HG02040/raw_data/PacBio_HiFi/m84046_230531_221339_s3.hifi_reads.bc2056.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,17572,19939,23175,HG02040,C1,Megaruptor 3,Pippin HT,SRR13684290,,46.89,46891446851,2277007,,,
,1.0,15438,17430,20183,SRR29483100,PRJNA701308,SAMN26267393,v7.0.0,2.1,unaligned reads,HiFi sequencing of 18kb fractionated gDNA,m84046_230712_231732_s2.hifi_reads.default.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG01884.HFSS_m84046_230712_231732_s2,single,size fractionation,GENOMIC,WGS,47627.0,17498,421.0,,0.736757,s3://human-pangenomics/working/HPRC/HG01884/raw_data/PacBio_HiFi/m84046_230712_231732_s2.hifi_reads.default.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,15063,16809,19298,HG01884,C1,Megaruptor 3,Pippin HT,SRR13684290,,6.39,6389710318,365156,,,
,1.0,15291,17180,19819,SRR29483099,PRJNA701308,SAMN26267393,v7.0.0,2.7,unaligned reads,HiFi sequencing of 18kb fractionated gDNA,m84046_230707_192442_s1.hifi_reads.default.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG01884.HFSS_m84046_230707_192442_s1,single,size fractionation,GENOMIC,WGS,48493.0,17266,326.0,,0.696224,s3://human-pangenomics/working/HPRC/HG01884/raw_data/PacBio_HiFi/m84046_230707_192442_s1.hifi_reads.default.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,14941,16599,18996,HG01884,C1,Megaruptor 3,Pippin HT,SRR13684290,,8.22,8216138148,475838,,,
,1.0,15428,17411,20136,SRR29483164,PRJNA701308,SAMN26267393,v7.0.0,3.0,unaligned reads,HiFi sequencing of 18kb fractionated gDNA,m84046_230718_230843_s2.hifi_reads.default.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG01884.HFSS_m84046_230718_230843_s2,single,size fractionation,GENOMIC,WGS,51929.0,17476,724.0,,0.693607,s3://human-pangenomics/working/HPRC/HG01884/raw_data/PacBio_HiFi/m84046_230718_230843_s2.hifi_reads.default.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,15052,16796,19282,HG01884,C1,Megaruptor 3,Pippin HT,SRR13684290,,9.45,9447051450,540542,,,
,1.0,15360,17295,19991,SRR29483163,PRJNA701308,SAMN26267393,v7.0.0,13.8,unaligned reads,HiFi sequencing of 18kb fractionated gDNA,m84046_230701_003325_s1.hifi_reads.default.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG01884.HFSS_m84046_230701_003325_s1,single,size fractionation,GENOMIC,WGS,58056.0,17381,169.0,,0.519008,s3://human-pangenomics/working/HPRC/HG01884/raw_data/PacBio_HiFi/m84046_230701_003325_s1.hifi_reads.default.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,14997,16702,19146,HG01884,C1,Megaruptor 3,Pippin HT,SRR13684290,,42.66,42656028040,2454075,,,
,1.0,17505,19487,22369,SRR29483162,PRJNA701308,SAMN26267383,v7.0.0,14.9,unaligned reads,HiFi sequencing of 23kb fractionated gDNA,m84046_230707_202610_s3.hifi_reads.bc2060.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG02647.HFSS_m84046_230707_202610_s3,single,size fractionation,GENOMIC,WGS,55836.0,19602,150.0,,0.585838,s3://human-pangenomics/working/HPRC/HG02647/raw_data/PacBio_HiFi/m84046_230707_202610_s3.hifi_reads.bc2060.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,17151,18903,21502,HG02647,C1,Megaruptor 3,Pippin HT,SRR13684290,,46.23,46225303347,2358113,,,
,1.0,16773,19756,23569,SRR29483161,PRJNA701308,SAMN33758795,v7.0.0,14.6,unaligned reads,HiFi sequencing of 24kb fractionated gDNA,m84046_230720_185410_s2.hifi_reads.bc2002.bam,bam,kmiyamot@uw.edu,University of Washington,Revio,HG03704.HFSS5_m84046_230720_185410_s2,single,size fractionation,GENOMIC,WGS,55270.0,19506,94.0,,0.5558,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/m84046_230720_185410_s2.hifi_reads.bc2002.bam,PACBIO_SMRT,P1,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,16019,18635,22124,HG03704,C1,Megaruptor 3,Pippin HT,SRR13684290,,45.28,45275343137,2321098,,,
