filename,filetype,title,sample_ID,biosample_accession,library_ID,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,assembly,shear_method,size_selection,seq_kit,basecaller,basecaller_version,basecaller_model,generator_facility,generator_contact,notes,path,ntsm_score,read_N50,total_Gbp,coverage,100kb+,200kb+,300kb+,400kb+,500kb+,1Mb+,whales,accession,study,bioproject_accession,production,sequencing_chemistry
09_06_23_R1041_HPRC_HG00117_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG00117,HG00117,SAMN41021697,09_06_23_R1041_HPRC_HG00117_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00117/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_06_23_R1041_HPRC_HG00117_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.446772,93858,79.17,23.99,11.17,2.75,0.5,0.1,0.03,0.0,1,SRR29497307,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
09_06_23_R1041_HPRC_HG00117_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG00117,HG00117,SAMN41021697,09_06_23_R1041_HPRC_HG00117_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00117/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_06_23_R1041_HPRC_HG00117_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.462673,95088,81.03,24.55,11.6,2.86,0.52,0.09,0.03,0.0,2,SRR29497516,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
09_06_23_R1041_HPRC_HG00117_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG00117,HG00117,SAMN41021697,09_06_23_R1041_HPRC_HG00117_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG00117/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_06_23_R1041_HPRC_HG00117_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.457854,95871,67.74,20.53,9.8,2.55,0.49,0.1,0.03,0.0,2,SRR29497400,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
12_12_23_R1041_HPRC_NA19443_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA19443,NA19443,SAMN41021640,12_12_23_R1041_HPRC_NA19443_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA19443/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA19443_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.501038,76405,28.8,8.73,3.09,0.44,0.03,0.01,0.0,0.0,0,SRR29497291,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
01_23_24_R1041_HPRC_NA19443_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA19443,NA19443,SAMN41021640,01_23_24_R1041_HPRC_NA19443_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA19443/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_23_24_R1041_HPRC_NA19443_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.392238,80834,70.77,21.44,8.25,1.71,0.29,0.04,0.01,0.0,2,SRR29497582,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
12_12_23_R1041_HPRC_NA19443_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA19443,NA19443,SAMN41021640,12_12_23_R1041_HPRC_NA19443_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA19443/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA19443_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.417572,69832,34.07,10.32,3.25,0.44,0.03,0.0,0.0,0.0,0,SRR29497596,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
01_23_24_R1041_HPRC_NA19443_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA19443,NA19443,SAMN41021640,01_23_24_R1041_HPRC_NA19443_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA19443/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_23_24_R1041_HPRC_NA19443_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.43441,86836,59.39,18.0,7.69,1.88,0.36,0.06,0.01,0.0,0,SRR29497286,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
12_12_23_R1041_HPRC_NA19443_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA19443,NA19443,SAMN41021640,12_12_23_R1041_HPRC_NA19443_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA19443/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/12_12_23_R1041_HPRC_NA19443_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.359472,66772,37.48,11.36,3.35,0.43,0.03,0.0,0.0,0.0,0,SRR29497502,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
09_12_23_R1041_HPRC_HG03778_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG03778,HG03778,SAMN41021675,09_12_23_R1041_HPRC_HG03778_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG03778/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_12_23_R1041_HPRC_HG03778_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.41846,97196,88.88,26.93,13.1,4.2,1.07,0.23,0.06,0.0,3,SRR29497492,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
09_12_23_R1041_HPRC_HG03778_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG03778,HG03778,SAMN41021675,09_12_23_R1041_HPRC_HG03778_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG03778/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_12_23_R1041_HPRC_HG03778_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.4296,104618,84.94,25.74,13.45,4.46,1.16,0.25,0.06,0.0,0,SRR29497283,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
09_12_23_R1041_HPRC_HG03778_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG03778,HG03778,SAMN41021675,09_12_23_R1041_HPRC_HG03778_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG03778/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/09_12_23_R1041_HPRC_HG03778_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.412849,84524,83.47,25.29,10.67,3.11,0.77,0.17,0.05,0.0,5,SRR29497272,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_10_23_R1041_HPRC_NA18565_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18565,NA18565,SAMN41021669,10_10_23_R1041_HPRC_NA18565_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18565/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_10_23_R1041_HPRC_NA18565_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.749635,74783,1.98,0.6,0.22,0.05,0.01,0.0,0.0,0.0,0,SRR29497381,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_10_23_R1041_HPRC_NA18565_6_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18565,NA18565,SAMN41021669,10_10_23_R1041_HPRC_NA18565_6,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18565/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_10_23_R1041_HPRC_NA18565_6_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.414473,84325,59.36,17.99,7.55,2.23,0.59,0.14,0.03,0.0,1,SRR29497579,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_10_23_R1041_HPRC_NA18565_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18565,NA18565,SAMN41021669,10_10_23_R1041_HPRC_NA18565_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18565/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_10_23_R1041_HPRC_NA18565_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.818463,62001,1.16,0.35,0.1,0.02,0.0,0.0,0.0,0.0,0,SRR29497471,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_10_23_R1041_HPRC_NA18565_4_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18565,NA18565,SAMN41021669,10_10_23_R1041_HPRC_NA18565_4,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18565/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_10_23_R1041_HPRC_NA18565_4_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.417397,83442,61.08,18.51,7.7,2.28,0.61,0.15,0.03,0.0,0,SRR29497491,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_10_23_R1041_HPRC_NA18565_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18565,NA18565,SAMN41021669,10_10_23_R1041_HPRC_NA18565_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18565/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_10_23_R1041_HPRC_NA18565_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.878992,70838,1.14,0.35,0.12,0.03,0.01,0.0,0.0,0.0,0,SRR29497488,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_10_23_R1041_HPRC_NA18565_5_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA18565,NA18565,SAMN41021669,10_10_23_R1041_HPRC_NA18565_5,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA18565/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_10_23_R1041_HPRC_NA18565_5_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.391869,82323,71.8,21.76,8.88,2.53,0.68,0.16,0.03,0.0,1,SRR29497487,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
01_16_24_R1041_HPRC_NA21110_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA21110,NA21110,SAMN41021624,01_16_24_R1041_HPRC_NA21110_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA21110/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_16_24_R1041_HPRC_NA21110_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.360522,91688,86.36,26.17,12.0,3.41,0.69,0.13,0.03,0.0,0,SRR29497485,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
01_16_24_R1041_HPRC_NA21110_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA21110,NA21110,SAMN41021624,01_16_24_R1041_HPRC_NA21110_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA21110/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_16_24_R1041_HPRC_NA21110_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.416734,88119,81.66,24.74,10.89,2.94,0.55,0.09,0.02,0.0,1,SRR29497484,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
01_16_24_R1041_HPRC_NA21110_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA21110,NA21110,SAMN41021624,01_16_24_R1041_HPRC_NA21110_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA21110/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_16_24_R1041_HPRC_NA21110_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.376387,87821,99.04,30.01,13.12,3.46,0.64,0.11,0.02,0.0,1,SRR29497482,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_10_23_R1041_HPRC_HG01894_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG01894,HG01894,SAMN41021684,10_10_23_R1041_HPRC_HG01894_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG01894/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_10_23_R1041_HPRC_HG01894_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.422008,105837,53.93,16.34,8.63,2.76,0.66,0.12,0.02,0.0,0,SRR29497481,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_10_23_R1041_HPRC_HG01894_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG01894,HG01894,SAMN41021684,10_10_23_R1041_HPRC_HG01894_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG01894/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_10_23_R1041_HPRC_HG01894_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.454098,106370,50.15,15.2,8.06,2.62,0.63,0.12,0.02,0.0,0,SRR29497480,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_10_23_R1041_HPRC_HG01894_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG01894,HG01894,SAMN41021684,10_10_23_R1041_HPRC_HG01894_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG01894/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_10_23_R1041_HPRC_HG01894_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.43376,105113,53.53,16.22,8.52,2.7,0.63,0.11,0.02,0.0,0,SRR29497479,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_10_23_R1041_HPRC_HG03369_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG03369,HG03369,SAMN41021668,10_10_23_R1041_HPRC_HG03369_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG03369/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_10_23_R1041_HPRC_HG03369_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.436785,91971,60.69,18.39,8.4,2.32,0.54,0.11,0.02,0.0,2,SRR29497477,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_10_23_R1041_HPRC_HG03369_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG03369,HG03369,SAMN41021668,10_10_23_R1041_HPRC_HG03369_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG03369/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_10_23_R1041_HPRC_HG03369_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.442138,99723,67.67,20.51,10.22,2.99,0.71,0.16,0.03,0.0,1,SRR29497476,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
10_10_23_R1041_HPRC_HG03369_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of HG03369,HG03369,SAMN41021668,10_10_23_R1041_HPRC_HG03369_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/HG03369/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/10_10_23_R1041_HPRC_HG03369_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.453881,97772,60.3,18.27,8.92,2.64,0.66,0.15,0.04,0.0,0,SRR29497473,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_NA19682_4_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA19682,NA19682,SAMN41021611,11_28_23_R1041_HPRC_NA19682_4,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA19682/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA19682_4_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.460002,66575,60.9,18.46,5.37,0.76,0.08,0.01,0.0,0.0,1,SRR29497568,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_NA19682_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA19682,NA19682,SAMN41021611,11_28_23_R1041_HPRC_NA19682_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA19682/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA19682_1_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.452564,74515,103.5,31.36,10.8,1.85,0.22,0.03,0.01,0.0,0,SRR29497369,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
11_28_23_R1041_HPRC_NA19682_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,bam,Oxford Nanopore sequencing of NA19682,NA19682,SAMN41021611,11_28_23_R1041_HPRC_NA19682_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads with 5mCG_5hmCG mods,unaligned,no shear,no SS,SQK-ULK114,dorado,0.6.0,dna_r10.4.1_e8.2_400bps_sup@v4.3.0,"University of California, Santa Cruz",iviolich@ucsc.edu,,s3://human-pangenomics/working/HPRC/NA19682/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA19682_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam,0.447312,69847,91.29,27.66,8.67,1.4,0.17,0.02,0.0,0.0,0,SRR29497368,SRP305758,PRJNA701308,UCSC_HPRC_nanopore_Year4,R1041
