sample_id,mapping_info,bam,bai,cov_gz,stats_tsv,conservative_stats_tsv,bigwig,high_mapq_bigwig,high_clip_bigwig
HG03742,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03742/hprc_r2/assembly_qc/read_alignments/hifi/HG03742.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03742/hprc_r2/assembly_qc/read_alignments/hifi/HG03742.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03742/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03742.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03742/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03742.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03742/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03742.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03742/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03742.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03742/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03742.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03742/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03742.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03688,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03688/hprc_r2/assembly_qc/read_alignments/hifi/HG03688.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03688/hprc_r2/assembly_qc/read_alignments/hifi/HG03688.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03688/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03688.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03688/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03688.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03688/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03688.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03688/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03688.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03688/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03688.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03688/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03688.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03669,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03669/hprc_r2/assembly_qc/read_alignments/hifi/HG03669.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03669/hprc_r2/assembly_qc/read_alignments/hifi/HG03669.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03669/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03669.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03669/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03669.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03669/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03669.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03669/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03669.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03669/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03669.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03669/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03669.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03654,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03654/hprc_r2/assembly_qc/read_alignments/hifi/HG03654.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03654/hprc_r2/assembly_qc/read_alignments/hifi/HG03654.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03654/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03654.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03654/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03654.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03654/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03654.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03654/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03654.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03654/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03654.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03654/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03654.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03471,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03471/hprc_r2/assembly_qc/read_alignments/hifi/HG03471.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03471/hprc_r2/assembly_qc/read_alignments/hifi/HG03471.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03471/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03471.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03471/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03471.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03471/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03471.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03471/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03471.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03471/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03471.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03471/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03471.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03470,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03470/hprc_r2/assembly_qc/read_alignments/hifi/HG03470.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03470/hprc_r2/assembly_qc/read_alignments/hifi/HG03470.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03470/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03470.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03470/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03470.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03470/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03470.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03470/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03470.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03470/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03470.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03470/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03470.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03239,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03239/hprc_r2/assembly_qc/read_alignments/hifi/HG03239.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03239/hprc_r2/assembly_qc/read_alignments/hifi/HG03239.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03239/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03239.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03239/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03239.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03239/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03239.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03239/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03239.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03239/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03239.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03239/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03239.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03225,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03225/hprc_r2/assembly_qc/read_alignments/hifi/HG03225.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03225/hprc_r2/assembly_qc/read_alignments/hifi/HG03225.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03225/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03225.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03225/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03225.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03225/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03225.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03225/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03225.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03225/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03225.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03225/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03225.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03209,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03209/hprc_r2/assembly_qc/read_alignments/hifi/HG03209.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03209/hprc_r2/assembly_qc/read_alignments/hifi/HG03209.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03209/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03209.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03209/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03209.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03209/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03209.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03209/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03209.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03209/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03209.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03209/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03209.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03195,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03195/hprc_r2/assembly_qc/read_alignments/hifi/HG03195.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03195/hprc_r2/assembly_qc/read_alignments/hifi/HG03195.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03195/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03195.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03195/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03195.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03195/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03195.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03195/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03195.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03195/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03195.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03195/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03195.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
HG03139,hifi_DC_minimap2_2.28,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03139/hprc_r2/assembly_qc/read_alignments/hifi/HG03139.hifi_DC_minimap2_2.28.corrected.bam,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03139/hprc_r2/assembly_qc/read_alignments/hifi/HG03139.hifi_DC_minimap2_2.28.corrected.bam.bai,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03139/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03139.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.cov.gz,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03139/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03139.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03139/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03139.hifi_DC_minimap2_2.28.corrected.downsample_1.0.augmented.conservative.stats.tsv,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03139/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03139.hifi_DC_minimap2_2.28.corrected.downsample_1.0.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03139/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03139.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_mapq.bigwig,s3://human-pangenomics/submissions/ca366a13-5bad-487b-8a57-97344e9aa0e4--HPRC_RELEASE_2_SUPPLEMENTARY_ASSEMBLY_QC/HG03139/hprc_r2/assembly_qc/hmm_flagger/v1.2.0_hifi/HG03139.hifi_DC_minimap2_2.28.corrected.downsample_1.0.high_clip.bigwig
