sample_id,read_files_downsampled,number_of_read_files_downsampled,total_coverage_downsampled,number_of_cores_per_task_downsampled,mapper_preset,kmer_size,read_files,number_of_read_files,total_coverage,coverage,number_of_cores_per_task,instrument_model,hmm_flagger_window_size,hmm_flagger_alpha_tsv
HG03108,"['s3://human-pangenomics/working/HPRC/HG03108/raw_data/PacBio_HiFi/m84091_240308_215845_s3.hifi_reads.bc1008.bam', 's3://human-pangenomics/working/HPRC/HG03108/raw_data/PacBio_HiFi/m84091_231214_200959_s1.hifi_reads.bc1008.bam', 's3://human-pangenomics/working/HPRC/HG03108/raw_data/PacBio_HiFi/m84091_231113_170005_s1.hifi_reads.bc1008.bam']",3,63.6,21,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03108/raw_data/PacBio_HiFi/m84091_231113_170005_s1.hifi_reads.bc1008.bam', 's3://human-pangenomics/working/HPRC/HG03108/raw_data/PacBio_HiFi/m84091_231214_200959_s1.hifi_reads.bc1008.bam', 's3://human-pangenomics/working/HPRC/HG03108/raw_data/PacBio_HiFi/m84091_240308_215845_s3.hifi_reads.bc1008.bam']",3,63.599999999999994,"[15.9, 20.0, 27.7]",21,"['Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03130,"['s3://human-pangenomics/working/HPRC/HG03130/raw_data/PacBio_HiFi/m84046_230602_213334_s2.hifi_reads.bc2018.bam', 's3://human-pangenomics/working/HPRC/HG03130/raw_data/PacBio_HiFi/m64076_220513_215716-bc2018.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03130/raw_data/PacBio_HiFi/m64076_220516_221911-bc2018.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03130/raw_data/PacBio_HiFi/m64076_220518_191414-bc2018.5mc.hifi_reads.bam']",4,57.0,16,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03130/raw_data/PacBio_HiFi/m64076_220513_215716-bc2018.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03130/raw_data/PacBio_HiFi/m64076_220516_221911-bc2018.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03130/raw_data/PacBio_HiFi/m64076_220518_191414-bc2018.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03130/raw_data/PacBio_HiFi/m84046_230602_213334_s2.hifi_reads.bc2018.bam']",4,57.0,"[12.8, 12.6, 12.5, 19.1]",16,"['Sequel II', 'Sequel II', 'Sequel II', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03136,"['s3://human-pangenomics/working/HPRC/HG03136/raw_data/PacBio_HiFi/m84046_230722_183401_s4.hifi_reads.bc2080.bam', 's3://human-pangenomics/working/HPRC/HG03136/raw_data/PacBio_HiFi/m84046_230722_180255_s3.hifi_reads.bc2080.bam', 's3://human-pangenomics/working/HPRC/HG03136/raw_data/PacBio_HiFi/m84046_230721_192545_s2.hifi_reads.bc2080.bam']",3,62.3,21,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03136/raw_data/PacBio_HiFi/m84046_230722_180255_s3.hifi_reads.bc2080.bam', 's3://human-pangenomics/working/HPRC/HG03136/raw_data/PacBio_HiFi/m84046_230722_183401_s4.hifi_reads.bc2080.bam', 's3://human-pangenomics/working/HPRC/HG03136/raw_data/PacBio_HiFi/m84046_230721_192545_s2.hifi_reads.bc2080.bam']",3,62.3,"[20.8, 21.7, 19.8]",21,"['Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03139,"['s3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_HiFi/m54329U_220523_155616-bc2019.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_HiFi/m54329U_220525_111437-bc2019.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_HiFi/m54329U_220519_225150-bc2019.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_HiFi/m84046_230602_220440_s3.hifi_reads.bc2019.bam', 's3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_HiFi/m84046_230623_210640_s1.hifi_reads.bc2019.bam']",5,53.9,12,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_HiFi/m54329U_220519_225150-bc2019.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_HiFi/m54329U_220523_155616-bc2019.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_HiFi/m54329U_220525_111437-bc2019.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_HiFi/m84046_230623_210640_s1.hifi_reads.bc2019.bam', 's3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_HiFi/m84046_230602_220440_s3.hifi_reads.bc2019.bam']",5,53.9,"[12.8, 14.6, 13.9, 3.0, 9.6]",12,"['Sequel II', 'Sequel II', 'Sequel II', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03195,"['s3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m64136_220617_195203-bc1010.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m64136_220619_164654-bc1010.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m64136_220621_134558-bc1010.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m84081_230628_190945_s2.hifi_reads.bc1010.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m84081_230628_183924_s1.hifi_reads.bc1010.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m84081_230715_220754_s4.hifi_reads.bc1010.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m84081_230715_213648_s3.hifi_reads.bc1010.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m84081_230715_203436_s1.hifi_reads.bc1010.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m84081_230715_210542_s2.hifi_reads.bc1010.bam']",9,61.1,7,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m64136_220617_195203-bc1010.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m64136_220619_164654-bc1010.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m64136_220621_134558-bc1010.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m64043_220726_203720-bc1010.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m84081_230628_183924_s1.hifi_reads.bc1010.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m84081_230628_190945_s2.hifi_reads.bc1010.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m84081_230715_203436_s1.hifi_reads.bc1010.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m84081_230715_210542_s2.hifi_reads.bc1010.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m84081_230715_213648_s3.hifi_reads.bc1010.bam', 's3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/m84081_230715_220754_s4.hifi_reads.bc1010.bam']",10,62.00000000000001,"[12.4, 11.3, 10.6, 0.9, 6.6, 7.0, 3.1, 3.0, 3.5, 3.6]",6,"['Sequel II', 'Sequel II', 'Sequel II', 'Sequel II', 'Revio', 'Revio', 'Revio', 'Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03209,"['s3://human-pangenomics/working/HPRC/HG03209/raw_data/PacBio_HiFi/m84046_230617_033126_s1.hifi_reads.bc2020.bam', 's3://human-pangenomics/working/HPRC/HG03209/raw_data/PacBio_HiFi/m64076_220520_234906-bc2020.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03209/raw_data/PacBio_HiFi/m64076_220524_161808-bc2020.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03209/raw_data/PacBio_HiFi/m64076_220526_115049-bc2020.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03209/raw_data/PacBio_HiFi/m64076_221001_041132-bc2020.5mc.hifi_reads.bam']",5,55.2,12,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03209/raw_data/PacBio_HiFi/m64076_220520_234906-bc2020.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03209/raw_data/PacBio_HiFi/m64076_220524_161808-bc2020.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03209/raw_data/PacBio_HiFi/m64076_220526_115049-bc2020.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03209/raw_data/PacBio_HiFi/m64076_221001_041132-bc2020.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03209/raw_data/PacBio_HiFi/m84046_230617_033126_s1.hifi_reads.bc2020.bam']",5,55.2,"[13.4, 12.6, 7.0, 4.5, 17.7]",12,"['Sequel II', 'Sequel II', 'Sequel II', 'Sequel II', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03225,"['s3://human-pangenomics/working/HPRC/HG03225/raw_data/PacBio_HiFi/m64043_220518_120044-bc1008.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03225/raw_data/PacBio_HiFi/m84081_230630_204121_s4.hifi_reads.bc1008.bam', 's3://human-pangenomics/working/HPRC/HG03225/raw_data/PacBio_HiFi/m64043_220516_150157-bc1008.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03225/raw_data/PacBio_HiFi/m64136_220518_004520-bc1008.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03225/raw_data/PacBio_HiFi/m84081_230630_201015_s3.hifi_reads.bc1008.bam', 's3://human-pangenomics/working/HPRC/HG03225/raw_data/PacBio_HiFi/m64043_220726_203720-bc1008.5mc.hifi_reads.bam']",6,54.7,10,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03225/raw_data/PacBio_HiFi/m64043_220516_150157-bc1008.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03225/raw_data/PacBio_HiFi/m64043_220518_120044-bc1008.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03225/raw_data/PacBio_HiFi/m64043_220726_203720-bc1008.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03225/raw_data/PacBio_HiFi/m64136_220518_004520-bc1008.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03225/raw_data/PacBio_HiFi/m84081_230630_201015_s3.hifi_reads.bc1008.bam', 's3://human-pangenomics/working/HPRC/HG03225/raw_data/PacBio_HiFi/m84081_230630_204121_s4.hifi_reads.bc1008.bam']",6,54.699999999999996,"[9.2, 10.6, 7.7, 8.7, 8.6, 9.9]",10,"['Sequel II', 'Sequel II', 'Sequel II', 'Sequel II', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03239,"['s3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m84046_230628_210130_s1.bc2063--bc2063.bam', 's3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m64076_220106_231243-bc1015.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m64076_220108_100904-bc1015.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m54329U_220105_011819-bc1015.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m84046_230703_225306_s4.hifi_reads.bc2063.bam']",5,52.9,12,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m54329U_220105_011819-bc1015.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m64076_220106_231243-bc1015.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m64076_220108_100904-bc1015.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m84046_230703_225306_s4.hifi_reads.bc2063.bam', 's3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m84046_230628_210130_s1.bc2063--bc2063.bam']",5,52.89999999999999,"[11.5, 11.7, 11.6, 4.3, 13.8]",12,"['Sequel II', 'Sequel II', 'Sequel II', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03270,"['s3://human-pangenomics/working/HPRC/HG03270/raw_data/PacBio_HiFi/m84091_230707_175906_s3.hifi_reads.bc1015.bam', 's3://human-pangenomics/working/HPRC/HG03270/raw_data/PacBio_HiFi/m84091_230710_183139_s4.hifi_reads.bc1015.bam']",2,64.6,32,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03270/raw_data/PacBio_HiFi/m84091_230707_175906_s3.hifi_reads.bc1015.bam', 's3://human-pangenomics/working/HPRC/HG03270/raw_data/PacBio_HiFi/m84091_230710_183139_s4.hifi_reads.bc1015.bam']",2,64.6,"[36.2, 28.4]",32,"['Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03343,"['s3://human-pangenomics/working/HPRC/HG03343/raw_data/PacBio_HiFi/m84081_231027_195514_s2.hifi_reads.bc2067.bam', 's3://human-pangenomics/working/HPRC/HG03343/raw_data/PacBio_HiFi/m84081_231029_020543_s2.hifi_reads.bc2067.bam', 's3://human-pangenomics/working/HPRC/HG03343/raw_data/PacBio_HiFi/m84081_231112_023836_s2.hifi_reads.bc2067.bam', 's3://human-pangenomics/working/HPRC/HG03343/raw_data/PacBio_HiFi/m84081_231119_022155_s2.hifi_reads.bc2067.bam', 's3://human-pangenomics/working/HPRC/HG03343/raw_data/PacBio_HiFi/m84081_231119_025301_s3.hifi_reads.bc2067.bam']",5,60.8,12,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03343/raw_data/PacBio_HiFi/m84081_231027_195514_s2.hifi_reads.bc2067.bam', 's3://human-pangenomics/working/HPRC/HG03343/raw_data/PacBio_HiFi/m84081_231029_020543_s2.hifi_reads.bc2067.bam', 's3://human-pangenomics/working/HPRC/HG03343/raw_data/PacBio_HiFi/m84081_231112_023836_s2.hifi_reads.bc2067.bam', 's3://human-pangenomics/working/HPRC/HG03343/raw_data/PacBio_HiFi/m84081_231119_015049_s1.hifi_reads.bc2067.bam', 's3://human-pangenomics/working/HPRC/HG03343/raw_data/PacBio_HiFi/m84081_231119_022155_s2.hifi_reads.bc2067.bam', 's3://human-pangenomics/working/HPRC/HG03343/raw_data/PacBio_HiFi/m84081_231119_025301_s3.hifi_reads.bc2067.bam']",6,62.0,"[25.9, 24.6, 7.7, 1.2, 1.3, 1.3]",10,"['Revio', 'Revio', 'Revio', 'Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03369,"['s3://human-pangenomics/working/HPRC/HG03369/raw_data/PacBio_HiFi/m84091_230727_135923_s3.hifi_reads.bc1009.bam', 's3://human-pangenomics/working/HPRC/HG03369/raw_data/PacBio_HiFi/m84091_230721_145006_s3.hifi_reads.bc1009.bam']",2,61.5,32,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03369/raw_data/PacBio_HiFi/m84091_230721_145006_s3.hifi_reads.bc1009.bam', 's3://human-pangenomics/working/HPRC/HG03369/raw_data/PacBio_HiFi/m84091_230727_135923_s3.hifi_reads.bc1009.bam']",2,61.5,"[29.6, 31.9]",32,"['Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03372,"['s3://human-pangenomics/working/HPRC/HG03372/raw_data/PacBio_HiFi/m84091_240308_212739_s2.hifi_reads.bc1003.bam', 's3://human-pangenomics/working/HPRC/HG03372/raw_data/PacBio_HiFi/m84091_231106_201855_s1.hifi_reads.bc1003.bam', 's3://human-pangenomics/working/HPRC/HG03372/raw_data/PacBio_HiFi/m84091_231214_204105_s2.hifi_reads.bc1003.bam']",3,66.2,21,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03372/raw_data/PacBio_HiFi/m84091_231106_201855_s1.hifi_reads.bc1003.bam', 's3://human-pangenomics/working/HPRC/HG03372/raw_data/PacBio_HiFi/m84091_231214_204105_s2.hifi_reads.bc1003.bam', 's3://human-pangenomics/working/HPRC/HG03372/raw_data/PacBio_HiFi/m84091_240308_212739_s2.hifi_reads.bc1003.bam']",3,66.2,"[26.7, 11.8, 27.7]",21,"['Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03388,"['s3://human-pangenomics/working/HPRC/HG03388/raw_data/PacBio_HiFi/m84081_231207_210341_s3.hifi_reads.bc2003.bam', 's3://human-pangenomics/working/HPRC/HG03388/raw_data/PacBio_HiFi/m84081_231207_213447_s4.hifi_reads.bc2003.bam']",2,80.7,32,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03388/raw_data/PacBio_HiFi/m84081_231207_210341_s3.hifi_reads.bc2003.bam', 's3://human-pangenomics/working/HPRC/HG03388/raw_data/PacBio_HiFi/m84081_231207_213447_s4.hifi_reads.bc2003.bam']",2,80.69999999999999,"[41.8, 38.9]",32,"['Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03445,"['s3://human-pangenomics/working/HPRC/HG03445/raw_data/PacBio_HiFi/m84091_240311_162534_s1.hifi_reads.bc1015.bam', 's3://human-pangenomics/working/HPRC/HG03445/raw_data/PacBio_HiFi/m84091_240110_204947_s3.hifi_reads.bc1015.bam', 's3://human-pangenomics/working/HPRC/HG03445/raw_data/PacBio_HiFi/m84091_240315_193817_s2.hifi_reads.bc1015.bam']",3,63.3,21,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03445/raw_data/PacBio_HiFi/m84091_240110_204947_s3.hifi_reads.bc1015.bam', 's3://human-pangenomics/working/HPRC/HG03445/raw_data/PacBio_HiFi/m84091_240311_162534_s1.hifi_reads.bc1015.bam', 's3://human-pangenomics/working/HPRC/HG03445/raw_data/PacBio_HiFi/m84091_240315_193817_s2.hifi_reads.bc1015.bam']",3,63.300000000000004,"[21.0, 27.7, 14.6]",21,"['Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03453,"['s3://human-pangenomics/working/HPRC/HG03453/raw_data/PacBio_HiFi/m64043_200509_233929.ccs.bam', 's3://human-pangenomics/working/HPRC/HG03453/raw_data/PacBio_HiFi/m64043_200508_172634.ccs.bam', 's3://human-pangenomics/working/HPRC/HG03453/raw_data/PacBio_HiFi/m64043_200511_060458.ccs.bam', 's3://human-pangenomics/working/HPRC/HG03453/raw_data/PacBio_HiFi/m64043_200512_123035.ccs.bam']",4,51.7,16,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03453/raw_data/PacBio_HiFi/m64043_200508_172634.ccs.bam', 's3://human-pangenomics/working/HPRC/HG03453/raw_data/PacBio_HiFi/m64043_200509_233929.ccs.bam', 's3://human-pangenomics/working/HPRC/HG03453/raw_data/PacBio_HiFi/m64043_200511_060458.ccs.bam', 's3://human-pangenomics/working/HPRC/HG03453/raw_data/PacBio_HiFi/m64043_200512_123035.ccs.bam']",4,51.699999999999996,"[13.1, 13.4, 12.8, 12.4]",16,"['Sequel II', 'Sequel II', 'Sequel II', 'Sequel II']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03457,"['s3://human-pangenomics/working/HPRC/HG03457/raw_data/PacBio_HiFi/m84046_230731_200859_s2.hifi_reads.bc2093.bam', 's3://human-pangenomics/working/HPRC/HG03457/raw_data/PacBio_HiFi/m84046_230727_225904_s1.hifi_reads.bc2093.bam', 's3://human-pangenomics/working/HPRC/HG03457/raw_data/PacBio_HiFi/m84046_230728_195023_s2.hifi_reads.bc2093.bam', 's3://human-pangenomics/working/HPRC/HG03457/raw_data/PacBio_HiFi/m84046_230728_202047_s3.hifi_reads.bc2093.bam', 's3://human-pangenomics/working/HPRC/HG03457/raw_data/PacBio_HiFi/m84046_230728_205153_s4.hifi_reads.bc2093.bam']",5,61.8,12,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03457/raw_data/PacBio_HiFi/m84046_230728_195023_s2.hifi_reads.bc2093.bam', 's3://human-pangenomics/working/HPRC/HG03457/raw_data/PacBio_HiFi/m84046_230731_200859_s2.hifi_reads.bc2093.bam', 's3://human-pangenomics/working/HPRC/HG03457/raw_data/PacBio_HiFi/m84046_230728_205153_s4.hifi_reads.bc2093.bam', 's3://human-pangenomics/working/HPRC/HG03457/raw_data/PacBio_HiFi/m84046_230727_225904_s1.hifi_reads.bc2093.bam', 's3://human-pangenomics/working/HPRC/HG03457/raw_data/PacBio_HiFi/m84046_230728_202047_s3.hifi_reads.bc2093.bam']",5,61.800000000000004,"[12.8, 15.3, 10.3, 13.0, 10.4]",12,"['Revio', 'Revio', 'Revio', 'Revio', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
HG03458,"['s3://human-pangenomics/working/HPRC/HG03458/raw_data/PacBio_HiFi/m84091_231208_201822_s1.hifi_reads.bc1011.bam', 's3://human-pangenomics/working/HPRC/HG03458/raw_data/PacBio_HiFi/primrose/m64055e_220815_142254.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03458/raw_data/PacBio_HiFi/primrose/m64330e_220823_081200.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03458/raw_data/PacBio_HiFi/primrose/m64334e_220823_095812.5mc.hifi_reads.bam']",4,65.91,16,lr:hqae,25,"['s3://human-pangenomics/working/HPRC/HG03458/raw_data/PacBio_HiFi/primrose/m64055e_220815_142254.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03458/raw_data/PacBio_HiFi/primrose/m64330e_220823_081200.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03458/raw_data/PacBio_HiFi/primrose/m64334e_220823_095812.5mc.hifi_reads.bam', 's3://human-pangenomics/working/HPRC/HG03458/raw_data/PacBio_HiFi/m84091_231208_201822_s1.hifi_reads.bc1011.bam']",4,65.91000000000001,"[14.9, 14.3, 10.2, 26.51]",16,"['Sequel II', 'Sequel II', 'Sequel II', 'Revio']",16000,https://raw.githubusercontent.com/mobinasri/flagger/refs/heads/main/misc/alpha_tsv/HiFi_DC_1.2/alpha_optimum_trunc_exp_gaussian_w_16000_n_50.HiFi_DC_1.2_DEC_2024.v1.1.0.tsv
